datum,kraj_nuts_kod,okres_lau_kod,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti
2020-06-03,CZ0801,CZ080,27,25,1
2020-06-03,CZ0802,CZ080,294,243,8
2020-06-03,CZ0803,CZ080,496,159,2
2020-06-03,CZ0804,CZ080,104,88,4
2020-06-03,CZ0805,CZ080,205,185,9
2020-06-03,CZ0806,CZ080,477,378,33
2020-06-04,CZ0100,CZ010,2110,1806,97
2020-06-04,CZ020A,CZ020,175,159,4
2020-06-04,CZ020B,CZ020,50,45,2
2020-06-04,CZ020C,CZ020,14,13,0
2020-06-04,CZ0201,CZ020,89,88,1
2020-06-04,CZ0202,CZ020,78,76,1
2020-06-04,CZ0203,CZ020,109,102,6
2020-06-04,CZ0204,CZ020,72,63,1
2020-06-04,CZ0205,CZ020,37,36,0
2020-06-04,CZ0206,CZ020,109,98,2
2020-06-04,CZ0207,CZ020,54,47,1
2020-06-04,CZ0208,CZ020,67,51,1
2020-06-04,CZ0209,CZ020,194,181,4
2020-06-04,CZ0311,CZ031,42,41,0
2020-06-04,CZ0312,CZ031,23,22,0
2020-06-04,CZ0313,CZ031,19,19,0
2020-06-04,CZ0314,CZ031,14,11,0
2020-06-04,CZ0315,CZ031,36,26,5
2020-06-04,CZ0316,CZ031,35,34,1
2020-06-04,CZ0317,CZ031,17,17,0
2020-06-04,CZ0321,CZ032,350,331,8
2020-06-04,CZ0322,CZ032,88,80,0
2020-06-04,CZ0323,CZ032,102,98,2
2020-06-04,CZ0324,CZ032,36,29,5
2020-06-04,CZ0325,CZ032,21,21,0
2020-06-04,CZ0326,CZ032,7,7,0
2020-06-04,CZ0327,CZ032,52,49,2
2020-06-04,CZ0411,CZ041,310,261,34
2020-06-04,CZ0412,CZ041,82,80,3
2020-06-04,CZ0413,CZ041,69,68,0
2020-06-04,CZ0421,CZ042,47,47,0
2020-06-04,CZ0422,CZ042,28,27,1
2020-06-04,CZ0423,CZ042,267,240,11
2020-06-04,CZ0424,CZ042,27,22,3
2020-06-04,CZ0425,CZ042,40,35,6
2020-06-04,CZ0426,CZ042,60,56,0
2020-06-04,CZ0427,CZ042,84,78,0
2020-06-04,CZ0511,CZ051,8,7,0
2020-06-04,CZ0512,CZ051,82,79,1
2020-06-04,CZ0513,CZ051,73,70,2
2020-06-04,CZ0514,CZ051,39,36,1
2020-06-04,CZ0521,CZ052,67,62,1
2020-06-04,CZ0522,CZ052,23,21,1
2020-06-04,CZ0523,CZ052,66,65,0
2020-06-04,CZ0524,CZ052,19,17,1
2020-06-04,CZ0525,CZ052,27,25,1
2020-06-04,CZ0531,CZ053,79,79,0
2020-06-04,CZ0532,CZ053,142,132,5
2020-06-04,CZ0533,CZ053,36,34,2
2020-06-04,CZ0534,CZ053,24,21,2
2020-06-04,CZ0631,CZ063,93,85,3
2020-06-04,CZ0632,CZ063,15,15,0
2020-06-04,CZ0633,CZ063,2,1,0
2020-06-04,CZ0634,CZ063,33,31,1
2020-06-04,CZ0635,CZ063,41,39,0
2020-06-04,CZ0641,CZ064,33,24,0
2020-06-04,CZ0642,CZ064,219,170,3
2020-06-04,CZ0643,CZ064,76,64,3
2020-06-04,CZ0644,CZ064,116,102,14
2020-06-04,CZ0645,CZ064,15,12,0
2020-06-04,CZ0646,CZ064,36,31,0
2020-06-04,CZ0647,CZ064,74,72,0
2020-06-04,CZ0711,CZ071,10,10,0
2020-06-04,CZ0712,CZ071,549,509,18
2020-06-04,CZ0713,CZ071,79,68,0
2020-06-04,CZ0714,CZ071,54,51,1
2020-06-04,CZ0715,CZ071,48,47,0
2020-06-04,CZ0721,CZ072,36,33,0
2020-06-04,CZ0722,CZ072,144,142,2
2020-06-04,CZ0723,CZ072,47,44,0
2020-06-04,CZ0724,CZ072,146,128,2
2020-06-04,CZ0801,CZ080,27,25,1
2020-06-04,CZ0802,CZ080,295,244,8
2020-06-04,CZ0803,CZ080,509,167,2
2020-06-04,CZ0804,CZ080,105,89,5
2020-06-04,CZ0805,CZ080,206,186,9
2020-06-04,CZ0806,CZ080,478,380,33
2020-06-05,CZ0100,CZ010,2115,1826,97
2020-06-05,CZ020A,CZ020,175,162,4
2020-06-05,CZ020B,CZ020,50,45,2
2020-06-05,CZ020C,CZ020,14,13,0
2020-06-05,CZ0201,CZ020,89,88,1
2020-06-05,CZ0202,CZ020,78,77,1
2020-06-05,CZ0203,CZ020,109,102,6
2020-06-05,CZ0204,CZ020,72,64,1
2020-06-05,CZ0205,CZ020,37,36,0
2020-06-05,CZ0206,CZ020,109,98,2
2020-06-05,CZ0207,CZ020,54,47,1
2020-06-05,CZ0208,CZ020,67,52,1
2020-06-05,CZ0209,CZ020,194,184,4
2020-06-05,CZ0311,CZ031,42,41,0
2020-06-05,CZ0312,CZ031,23,22,0
2020-06-05,CZ0313,CZ031,19,19,0
2020-06-05,CZ0314,CZ031,14,11,0
2020-06-05,CZ0315,CZ031,36,27,5
2020-06-05,CZ0316,CZ031,35,34,1
2020-06-05,CZ0317,CZ031,17,17,0
2020-06-05,CZ0321,CZ032,350,332,8
2020-06-05,CZ0322,CZ032,89,80,0
2020-06-05,CZ0323,CZ032,102,98,2
2020-06-05,CZ0324,CZ032,36,29,5
2020-06-05,CZ0325,CZ032,21,21,0
2020-06-05,CZ0326,CZ032,7,7,0
2020-06-05,CZ0327,CZ032,52,50,2
2020-06-05,CZ0411,CZ041,312,262,34
2020-06-05,CZ0412,CZ041,83,80,3
2020-06-05,CZ0413,CZ041,69,68,0
2020-06-05,CZ0421,CZ042,47,47,0
2020-06-05,CZ0422,CZ042,28,27,1
2020-06-05,CZ0423,CZ042,267,240,11
2020-06-05,CZ0424,CZ042,27,22,3
2020-06-05,CZ0425,CZ042,40,35,6
2020-06-05,CZ0426,CZ042,61,56,0
2020-06-05,CZ0427,CZ042,84,78,0
2020-06-05,CZ0511,CZ051,8,7,0
2020-06-05,CZ0512,CZ051,82,79,1
2020-06-05,CZ0513,CZ051,73,70,2
2020-06-05,CZ0514,CZ051,39,36,1
2020-06-05,CZ0521,CZ052,67,63,1
2020-06-05,CZ0522,CZ052,23,21,1
2020-06-05,CZ0523,CZ052,66,65,0
2020-06-05,CZ0524,CZ052,19,18,1
2020-06-05,CZ0525,CZ052,27,25,1
2020-06-05,CZ0531,CZ053,79,79,0
2020-06-05,CZ0532,CZ053,143,133,5
2020-06-05,CZ0533,CZ053,36,34,2
2020-06-05,CZ0534,CZ053,24,21,2
2020-06-05,CZ0631,CZ063,93,85,3
2020-06-05,CZ0632,CZ063,15,15,0
2020-06-05,CZ0633,CZ063,2,1,0
2020-06-05,CZ0634,CZ063,33,31,1
2020-06-05,CZ0635,CZ063,41,40,0
2020-06-05,CZ0641,CZ064,33,24,0
2020-06-05,CZ0642,CZ064,222,174,3
2020-06-05,CZ0643,CZ064,76,64,3
2020-06-05,CZ0644,CZ064,116,102,14
2020-06-05,CZ0645,CZ064,15,12,0
2020-06-05,CZ0646,CZ064,36,31,0
2020-06-05,CZ0647,CZ064,74,72,0
2020-06-05,CZ0711,CZ071,10,10,0
2020-06-05,CZ0712,CZ071,556,511,18
2020-06-05,CZ0713,CZ071,79,71,0
2020-06-05,CZ0714,CZ071,54,51,1
2020-06-05,CZ0715,CZ071,48,47,0
2020-06-05,CZ0721,CZ072,36,33,0
2020-06-05,CZ0722,CZ072,144,142,2
2020-06-05,CZ0723,CZ072,47,45,0
2020-06-05,CZ0724,CZ072,146,131,2
2020-06-05,CZ0801,CZ080,27,25,1
2020-06-05,CZ0802,CZ080,295,249,8
2020-06-05,CZ0803,CZ080,513,174,2
2020-06-05,CZ0804,CZ080,105,89,5
2020-06-05,CZ0805,CZ080,206,186,9
2020-06-05,CZ0806,CZ080,478,384,33
2020-06-06,CZ0100,CZ010,2117,1831,97
2020-06-06,CZ020A,CZ020,177,162,4
2020-06-06,CZ020B,CZ020,50,45,2
2020-06-06,CZ020C,CZ020,14,13,0
2020-06-06,CZ0201,CZ020,89,88,1
2020-06-06,CZ0202,CZ020,78,77,1
2020-06-06,CZ0203,CZ020,110,102,6
2020-06-06,CZ0204,CZ020,72,64,1
2020-06-06,CZ0205,CZ020,37,36,0
2020-06-06,CZ0206,CZ020,109,98,2
2020-06-06,CZ0207,CZ020,54,47,1
2020-06-06,CZ0208,CZ020,67,53,1
2020-06-06,CZ0209,CZ020,194,184,4
2020-06-06,CZ0311,CZ031,43,41,0
2020-06-06,CZ0312,CZ031,23,22,0
2020-06-06,CZ0313,CZ031,19,19,0
2020-06-06,CZ0314,CZ031,14,11,0
2020-06-06,CZ0315,CZ031,36,27,5
2020-06-06,CZ0316,CZ031,35,34,1
2020-06-06,CZ0317,CZ031,17,17,0
2020-06-06,CZ0321,CZ032,350,332,8
2020-06-06,CZ0322,CZ032,89,80,0
2020-06-06,CZ0323,CZ032,102,98,2
2020-06-06,CZ0324,CZ032,36,29,5
2020-06-06,CZ0325,CZ032,21,21,0
2020-06-06,CZ0326,CZ032,7,7,0
2020-06-06,CZ0327,CZ032,52,50,2
2020-06-06,CZ0411,CZ041,314,264,34
2020-06-06,CZ0412,CZ041,84,80,3
2020-06-06,CZ0413,CZ041,70,68,0
2020-06-06,CZ0421,CZ042,47,47,0
2020-06-06,CZ0422,CZ042,28,27,1
2020-06-06,CZ0423,CZ042,267,240,11
2020-06-06,CZ0424,CZ042,27,22,3
2020-06-06,CZ0425,CZ042,40,35,6
2020-06-06,CZ0426,CZ042,61,57,0
2020-06-06,CZ0427,CZ042,84,78,0
2020-06-06,CZ0511,CZ051,8,7,0
2020-06-06,CZ0512,CZ051,82,79,1
2020-06-06,CZ0513,CZ051,73,70,2
2020-06-06,CZ0514,CZ051,39,36,1
2020-06-06,CZ0521,CZ052,67,63,1
2020-06-06,CZ0522,CZ052,24,21,1
2020-06-06,CZ0523,CZ052,66,65,0
2020-06-06,CZ0524,CZ052,19,18,1
2020-06-06,CZ0525,CZ052,27,25,1
2020-06-06,CZ0531,CZ053,79,79,0
2020-06-06,CZ0532,CZ053,143,133,5
2020-06-06,CZ0533,CZ053,36,34,2
2020-06-06,CZ0534,CZ053,24,21,2
2020-06-06,CZ0631,CZ063,93,85,3
2020-06-06,CZ0632,CZ063,15,15,0
2020-06-06,CZ0633,CZ063,2,1,0
2020-06-06,CZ0634,CZ063,33,31,1
2020-06-06,CZ0635,CZ063,41,40,0
2020-06-06,CZ0641,CZ064,33,24,0
2020-06-06,CZ0642,CZ064,223,175,3
2020-06-06,CZ0643,CZ064,77,65,3
2020-06-06,CZ0644,CZ064,117,102,14
2020-06-06,CZ0645,CZ064,15,12,0
2020-06-06,CZ0646,CZ064,36,31,0
2020-06-06,CZ0647,CZ064,74,72,0
2020-06-06,CZ0711,CZ071,10,10,0
2020-06-06,CZ0712,CZ071,566,512,18
2020-06-06,CZ0713,CZ071,80,71,0
2020-06-06,CZ0714,CZ071,54,51,1
2020-06-06,CZ0715,CZ071,48,48,0
2020-06-06,CZ0721,CZ072,36,33,0
2020-06-06,CZ0722,CZ072,144,142,2
2020-06-06,CZ0723,CZ072,47,45,0
2020-06-06,CZ0724,CZ072,146,131,2
2020-06-06,CZ0801,CZ080,27,25,1
2020-06-06,CZ0802,CZ080,297,249,8
2020-06-06,CZ0803,CZ080,521,180,2
2020-06-06,CZ0804,CZ080,105,89,5
2020-06-06,CZ0805,CZ080,208,186,9
2020-06-06,CZ0806,CZ080,478,384,33
2020-06-07,CZ0100,CZ010,2123,1839,97
2020-06-07,CZ020A,CZ020,177,163,4
2020-06-07,CZ020B,CZ020,50,45,2
2020-06-07,CZ020C,CZ020,14,13,0
2020-06-07,CZ0201,CZ020,89,88,1
2020-06-07,CZ0202,CZ020,78,77,1
2020-06-07,CZ0203,CZ020,110,102,6
2020-06-07,CZ0204,CZ020,72,66,1
2020-06-07,CZ0205,CZ020,37,36,0
2020-06-07,CZ0206,CZ020,109,100,2
2020-06-07,CZ0207,CZ020,54,47,1
2020-06-07,CZ0208,CZ020,67,53,1
2020-06-07,CZ0209,CZ020,194,185,4
2020-06-07,CZ0311,CZ031,44,41,0
2020-06-07,CZ0312,CZ031,23,22,0
2020-06-07,CZ0313,CZ031,19,19,0
2020-06-07,CZ0314,CZ031,14,11,0
2020-06-07,CZ0315,CZ031,37,27,5
2020-06-07,CZ0316,CZ031,35,34,1
2020-06-07,CZ0317,CZ031,17,17,0
2020-06-07,CZ0321,CZ032,350,332,8
2020-06-07,CZ0322,CZ032,89,80,0
2020-06-07,CZ0323,CZ032,102,98,2
2020-06-07,CZ0324,CZ032,36,30,5
2020-06-07,CZ0325,CZ032,21,21,0
2020-06-07,CZ0326,CZ032,7,7,0
2020-06-07,CZ0327,CZ032,52,50,2
2020-06-07,CZ0411,CZ041,314,264,34
2020-06-07,CZ0412,CZ041,84,80,3
2020-06-07,CZ0413,CZ041,70,68,0
2020-06-07,CZ0421,CZ042,47,47,0
2020-06-07,CZ0422,CZ042,28,27,1
2020-06-07,CZ0423,CZ042,267,240,11
2020-06-07,CZ0424,CZ042,27,22,3
2020-06-07,CZ0425,CZ042,40,35,6
2020-06-07,CZ0426,CZ042,61,57,0
2020-06-07,CZ0427,CZ042,84,78,0
2020-06-07,CZ0511,CZ051,8,7,0
2020-06-07,CZ0512,CZ051,82,80,1
2020-06-07,CZ0513,CZ051,73,70,2
2020-06-07,CZ0514,CZ051,39,36,1
2020-06-07,CZ0521,CZ052,67,63,1
2020-06-07,CZ0522,CZ052,24,21,1
2020-06-07,CZ0523,CZ052,66,65,0
2020-06-07,CZ0524,CZ052,19,18,1
2020-06-07,CZ0525,CZ052,27,25,1
2020-06-07,CZ0531,CZ053,79,79,0
2020-06-07,CZ0532,CZ053,143,133,5
2020-06-07,CZ0533,CZ053,36,34,2
2020-06-07,CZ0534,CZ053,24,21,2
2020-06-07,CZ0631,CZ063,93,85,3
2020-06-07,CZ0632,CZ063,15,15,0
2020-06-07,CZ0633,CZ063,2,1,0
2020-06-07,CZ0634,CZ063,33,31,1
2020-06-07,CZ0635,CZ063,41,40,0
2020-06-07,CZ0641,CZ064,33,24,0
2020-06-07,CZ0642,CZ064,226,175,3
2020-06-07,CZ0643,CZ064,82,65,3
2020-06-07,CZ0644,CZ064,117,102,14
2020-06-07,CZ0645,CZ064,15,12,0
2020-06-07,CZ0646,CZ064,36,31,0
2020-06-07,CZ0647,CZ064,74,72,0
2020-06-07,CZ0711,CZ071,10,10,0
2020-06-07,CZ0712,CZ071,581,512,18
2020-06-07,CZ0713,CZ071,80,71,0
2020-06-07,CZ0714,CZ071,54,51,1
2020-06-07,CZ0715,CZ071,48,48,0
2020-06-07,CZ0721,CZ072,36,33,0
2020-06-07,CZ0722,CZ072,144,142,2
2020-06-07,CZ0723,CZ072,47,45,0
2020-06-07,CZ0724,CZ072,146,131,2
2020-06-07,CZ0801,CZ080,27,25,1
2020-06-07,CZ0802,CZ080,298,249,8
2020-06-07,CZ0803,CZ080,538,183,2
2020-06-07,CZ0804,CZ080,106,91,6
2020-06-07,CZ0805,CZ080,209,186,9
2020-06-07,CZ0806,CZ080,484,384,33
2020-06-08,CZ0100,CZ010,2136,1851,97
2020-06-08,CZ020A,CZ020,178,163,4
2020-06-08,CZ020B,CZ020,50,45,2
2020-06-08,CZ020C,CZ020,15,13,0
2020-06-08,CZ0201,CZ020,89,88,1
2020-06-08,CZ0202,CZ020,78,77,1
2020-06-08,CZ0203,CZ020,111,103,6
2020-06-08,CZ0204,CZ020,72,66,1
2020-06-08,CZ0205,CZ020,37,36,0
2020-06-08,CZ0206,CZ020,109,100,2
2020-06-08,CZ0207,CZ020,54,49,1
2020-06-08,CZ0208,CZ020,67,53,1
2020-06-08,CZ0209,CZ020,194,187,4
2020-06-08,CZ0311,CZ031,44,41,0
2020-06-08,CZ0312,CZ031,23,22,0
2020-06-08,CZ0313,CZ031,19,19,0
2020-06-08,CZ0314,CZ031,14,11,0
2020-06-08,CZ0315,CZ031,37,28,5
2020-06-08,CZ0316,CZ031,35,34,1
2020-06-08,CZ0317,CZ031,17,17,0
2020-06-08,CZ0321,CZ032,350,335,8
2020-06-08,CZ0322,CZ032,89,82,0
2020-06-08,CZ0323,CZ032,102,98,2
2020-06-08,CZ0324,CZ032,36,30,5
2020-06-08,CZ0325,CZ032,21,21,0
2020-06-08,CZ0326,CZ032,7,7,0
2020-06-08,CZ0327,CZ032,52,50,2
2020-06-08,CZ0411,CZ041,315,267,34
2020-06-08,CZ0412,CZ041,84,80,3
2020-06-08,CZ0413,CZ041,70,68,0
2020-06-08,CZ0421,CZ042,47,47,0
2020-06-08,CZ0422,CZ042,28,27,1
2020-06-08,CZ0423,CZ042,267,240,11
2020-06-08,CZ0424,CZ042,27,23,3
2020-06-08,CZ0425,CZ042,40,35,6
2020-06-08,CZ0426,CZ042,61,58,0
2020-06-08,CZ0427,CZ042,84,78,0
2020-06-08,CZ0511,CZ051,8,7,0
2020-06-08,CZ0512,CZ051,82,80,1
2020-06-08,CZ0513,CZ051,73,70,2
2020-06-08,CZ0514,CZ051,39,36,1
2020-06-08,CZ0521,CZ052,67,63,1
2020-06-08,CZ0522,CZ052,24,21,1
2020-06-08,CZ0523,CZ052,66,65,0
2020-06-08,CZ0524,CZ052,19,18,1
2020-06-08,CZ0525,CZ052,27,25,1
2020-06-08,CZ0531,CZ053,79,79,0
2020-06-08,CZ0532,CZ053,143,133,5
2020-06-08,CZ0533,CZ053,36,34,2
2020-06-08,CZ0534,CZ053,24,21,2
2020-06-08,CZ0631,CZ063,93,87,3
2020-06-08,CZ0632,CZ063,15,15,0
2020-06-08,CZ0633,CZ063,2,1,0
2020-06-08,CZ0634,CZ063,33,31,1
2020-06-08,CZ0635,CZ063,41,40,0
2020-06-08,CZ0641,CZ064,33,26,0
2020-06-08,CZ0642,CZ064,226,176,3
2020-06-08,CZ0643,CZ064,82,65,3
2020-06-08,CZ0644,CZ064,117,103,14
2020-06-08,CZ0645,CZ064,15,12,0
2020-06-08,CZ0646,CZ064,36,31,0
2020-06-08,CZ0647,CZ064,74,72,0
2020-06-08,CZ0711,CZ071,10,10,0
2020-06-08,CZ0712,CZ071,599,512,18
2020-06-08,CZ0713,CZ071,80,73,0
2020-06-08,CZ0714,CZ071,54,51,1
2020-06-08,CZ0715,CZ071,48,48,0
2020-06-08,CZ0721,CZ072,36,33,0
2020-06-08,CZ0722,CZ072,144,142,2
2020-06-08,CZ0723,CZ072,47,45,0
2020-06-08,CZ0724,CZ072,146,131,2
2020-06-08,CZ0801,CZ080,27,25,1
2020-06-08,CZ0802,CZ080,302,252,8
2020-06-08,CZ0803,CZ080,565,190,2
2020-06-08,CZ0804,CZ080,106,91,6
2020-06-08,CZ0805,CZ080,209,187,9
2020-06-08,CZ0806,CZ080,486,387,33
2020-06-09,CZ0100,CZ010,2142,1859,97
2020-06-09,CZ020A,CZ020,178,164,4
2020-06-09,CZ020B,CZ020,50,45,2
2020-06-09,CZ020C,CZ020,15,13,0
2020-06-09,CZ0201,CZ020,89,88,1
2020-06-09,CZ0202,CZ020,78,77,1
2020-06-09,CZ0203,CZ020,111,103,6
2020-06-09,CZ0204,CZ020,72,66,1
2020-06-09,CZ0205,CZ020,37,36,0
2020-06-09,CZ0206,CZ020,109,100,2
2020-06-09,CZ0207,CZ020,54,50,1
2020-06-09,CZ0208,CZ020,67,53,1
2020-06-09,CZ0209,CZ020,196,188,4
2020-06-09,CZ0311,CZ031,44,41,0
2020-06-09,CZ0312,CZ031,23,22,0
2020-06-09,CZ0313,CZ031,19,19,0
2020-06-09,CZ0314,CZ031,14,11,0
2020-06-09,CZ0315,CZ031,37,29,5
2020-06-09,CZ0316,CZ031,35,34,1
2020-06-09,CZ0317,CZ031,17,17,0
2020-06-09,CZ0321,CZ032,350,336,8
2020-06-09,CZ0322,CZ032,89,82,0
2020-06-09,CZ0323,CZ032,102,98,2
2020-06-09,CZ0324,CZ032,36,30,5
2020-06-09,CZ0325,CZ032,21,21,0
2020-06-09,CZ0326,CZ032,7,7,0
2020-06-09,CZ0327,CZ032,52,50,2
2020-06-09,CZ0411,CZ041,315,267,35
2020-06-09,CZ0412,CZ041,84,80,3
2020-06-09,CZ0413,CZ041,70,68,0
2020-06-09,CZ0421,CZ042,47,47,0
2020-06-09,CZ0422,CZ042,28,27,1
2020-06-09,CZ0423,CZ042,267,240,11
2020-06-09,CZ0424,CZ042,27,23,3
2020-06-09,CZ0425,CZ042,40,35,6
2020-06-09,CZ0426,CZ042,61,58,0
2020-06-09,CZ0427,CZ042,84,78,0
2020-06-09,CZ0511,CZ051,8,7,0
2020-06-09,CZ0512,CZ051,82,80,1
2020-06-09,CZ0513,CZ051,73,70,2
2020-06-09,CZ0514,CZ051,39,36,1
2020-06-09,CZ0521,CZ052,67,63,1
2020-06-09,CZ0522,CZ052,24,22,1
2020-06-09,CZ0523,CZ052,66,65,0
2020-06-09,CZ0524,CZ052,19,18,1
2020-06-09,CZ0525,CZ052,27,25,1
2020-06-09,CZ0531,CZ053,79,79,0
2020-06-09,CZ0532,CZ053,143,133,5
2020-06-09,CZ0533,CZ053,36,34,2
2020-06-09,CZ0534,CZ053,24,21,2
2020-06-09,CZ0631,CZ063,93,88,3
2020-06-09,CZ0632,CZ063,15,15,0
2020-06-09,CZ0633,CZ063,2,1,0
2020-06-09,CZ0634,CZ063,33,31,1
2020-06-09,CZ0635,CZ063,41,40,0
2020-06-09,CZ0641,CZ064,33,26,0
2020-06-09,CZ0642,CZ064,227,177,3
2020-06-09,CZ0643,CZ064,82,65,3
2020-06-09,CZ0644,CZ064,118,103,14
2020-06-09,CZ0645,CZ064,15,12,0
2020-06-09,CZ0646,CZ064,36,33,0
2020-06-09,CZ0647,CZ064,74,72,0
2020-06-09,CZ0711,CZ071,10,10,0
2020-06-09,CZ0712,CZ071,606,514,18
2020-06-09,CZ0713,CZ071,82,73,0
2020-06-09,CZ0714,CZ071,54,52,1
2020-06-09,CZ0715,CZ071,48,48,0
2020-06-09,CZ0721,CZ072,36,33,0
2020-06-09,CZ0722,CZ072,144,142,2
2020-06-09,CZ0723,CZ072,47,45,0
2020-06-09,CZ0724,CZ072,146,131,2
2020-06-09,CZ0801,CZ080,27,26,1
2020-06-09,CZ0802,CZ080,307,254,8
2020-06-09,CZ0803,CZ080,591,196,2
2020-06-09,CZ0804,CZ080,106,91,6
2020-06-09,CZ0805,CZ080,209,187,9
2020-06-09,CZ0806,CZ080,487,392,33
2020-06-10,CZ0100,CZ010,2156,1879,97
2020-06-10,CZ020A,CZ020,182,166,4
2020-06-10,CZ020B,CZ020,50,45,2
2020-06-10,CZ020C,CZ020,15,13,0
2020-06-10,CZ0201,CZ020,89,88,1
2020-06-10,CZ0202,CZ020,78,77,1
2020-06-10,CZ0203,CZ020,113,103,6
2020-06-10,CZ0204,CZ020,72,66,1
2020-06-10,CZ0205,CZ020,37,36,0
2020-06-10,CZ0206,CZ020,109,101,2
2020-06-10,CZ0207,CZ020,54,52,1
2020-06-10,CZ0208,CZ020,67,53,1
2020-06-10,CZ0209,CZ020,200,188,4
2020-06-10,CZ0311,CZ031,44,41,0
2020-06-10,CZ0312,CZ031,23,22,0
2020-06-10,CZ0313,CZ031,19,19,0
2020-06-10,CZ0314,CZ031,15,11,0
2020-06-10,CZ0315,CZ031,37,29,5
2020-06-10,CZ0316,CZ031,35,34,1
2020-06-10,CZ0317,CZ031,17,17,0
2020-06-10,CZ0321,CZ032,350,337,8
2020-06-10,CZ0322,CZ032,89,82,0
2020-06-10,CZ0323,CZ032,102,98,2
2020-06-10,CZ0324,CZ032,36,30,5
2020-06-10,CZ0325,CZ032,21,21,0
2020-06-10,CZ0326,CZ032,7,7,0
2020-06-10,CZ0327,CZ032,52,50,2
2020-06-10,CZ0411,CZ041,315,268,35
2020-06-10,CZ0412,CZ041,84,80,3
2020-06-10,CZ0413,CZ041,70,68,0
2020-06-10,CZ0421,CZ042,47,47,0
2020-06-10,CZ0422,CZ042,28,27,1
2020-06-10,CZ0423,CZ042,267,243,11
2020-06-10,CZ0424,CZ042,27,23,3
2020-06-10,CZ0425,CZ042,40,35,6
2020-06-10,CZ0426,CZ042,61,58,0
2020-06-10,CZ0427,CZ042,84,78,0
2020-06-10,CZ0511,CZ051,8,8,0
2020-06-10,CZ0512,CZ051,82,80,1
2020-06-10,CZ0513,CZ051,73,70,2
2020-06-10,CZ0514,CZ051,39,36,1
2020-06-10,CZ0521,CZ052,67,63,1
2020-06-10,CZ0522,CZ052,24,22,1
2020-06-10,CZ0523,CZ052,66,65,0
2020-06-10,CZ0524,CZ052,19,18,1
2020-06-10,CZ0525,CZ052,27,26,1
2020-06-10,CZ0531,CZ053,79,79,0
2020-06-10,CZ0532,CZ053,144,134,5
2020-06-10,CZ0533,CZ053,38,34,2
2020-06-10,CZ0534,CZ053,24,21,2
2020-06-10,CZ0631,CZ063,93,88,3
2020-06-10,CZ0632,CZ063,15,15,0
2020-06-10,CZ0633,CZ063,2,1,0
2020-06-10,CZ0634,CZ063,33,32,1
2020-06-10,CZ0635,CZ063,41,40,0
2020-06-10,CZ0641,CZ064,33,26,0
2020-06-10,CZ0642,CZ064,229,177,4
2020-06-10,CZ0643,CZ064,82,66,3
2020-06-10,CZ0644,CZ064,118,103,14
2020-06-10,CZ0645,CZ064,15,12,0
2020-06-10,CZ0646,CZ064,36,33,0
2020-06-10,CZ0647,CZ064,74,72,0
2020-06-10,CZ0711,CZ071,10,10,0
2020-06-10,CZ0712,CZ071,619,517,18
2020-06-10,CZ0713,CZ071,82,74,0
2020-06-10,CZ0714,CZ071,54,52,1
2020-06-10,CZ0715,CZ071,50,48,0
2020-06-10,CZ0721,CZ072,36,33,0
2020-06-10,CZ0722,CZ072,144,142,2
2020-06-10,CZ0723,CZ072,47,45,0
2020-06-10,CZ0724,CZ072,147,132,2
2020-06-10,CZ0801,CZ080,27,26,1
2020-06-10,CZ0802,CZ080,307,256,8
2020-06-10,CZ0803,CZ080,610,220,2
2020-06-10,CZ0804,CZ080,106,92,6
2020-06-10,CZ0805,CZ080,209,188,9
2020-06-10,CZ0806,CZ080,489,396,33
2020-06-11,CZ0100,CZ010,2168,1892,98
2020-06-11,CZ020A,CZ020,183,166,4
2020-06-11,CZ020B,CZ020,50,45,2
2020-06-11,CZ020C,CZ020,15,13,0
2020-06-11,CZ0201,CZ020,89,88,1
2020-06-11,CZ0202,CZ020,80,77,1
2020-06-11,CZ0203,CZ020,117,103,6
2020-06-11,CZ0204,CZ020,72,67,1
2020-06-11,CZ0205,CZ020,37,36,0
2020-06-11,CZ0206,CZ020,109,104,2
2020-06-11,CZ0207,CZ020,55,52,1
2020-06-11,CZ0208,CZ020,67,53,1
2020-06-11,CZ0209,CZ020,204,188,4
2020-06-11,CZ0311,CZ031,44,41,0
2020-06-11,CZ0312,CZ031,23,23,0
2020-06-11,CZ0313,CZ031,19,19,0
2020-06-11,CZ0314,CZ031,15,11,0
2020-06-11,CZ0315,CZ031,37,29,5
2020-06-11,CZ0316,CZ031,36,34,1
2020-06-11,CZ0317,CZ031,17,17,0
2020-06-11,CZ0321,CZ032,350,337,8
2020-06-11,CZ0322,CZ032,89,82,0
2020-06-11,CZ0323,CZ032,102,98,2
2020-06-11,CZ0324,CZ032,36,30,5
2020-06-11,CZ0325,CZ032,21,21,0
2020-06-11,CZ0326,CZ032,7,7,0
2020-06-11,CZ0327,CZ032,52,50,2
2020-06-11,CZ0411,CZ041,315,268,35
2020-06-11,CZ0412,CZ041,84,80,3
2020-06-11,CZ0413,CZ041,70,68,0
2020-06-11,CZ0421,CZ042,47,47,0
2020-06-11,CZ0422,CZ042,28,27,1
2020-06-11,CZ0423,CZ042,267,243,11
2020-06-11,CZ0424,CZ042,27,23,3
